Excitation Kinetics:
Time (s)       S0                  S1                  S2                  T1                  T2                  
7.6611e-05     9.998885e-01        5.563094e-07        1.109553e-11        1.109575e-04        5.563204e-12        
7.6681e-05     9.998893e-01        5.520127e-07        1.100983e-11        1.101005e-04        5.520236e-12        
7.6752e-05     9.998902e-01        5.477452e-07        1.092472e-11        1.092493e-04        5.477561e-12        
7.6823e-05     9.998911e-01        5.435069e-07        1.084018e-11        1.084040e-04        5.435177e-12        
7.6893e-05     9.998919e-01        5.392974e-07        1.075623e-11        1.075644e-04        5.393082e-12        
7.6964e-05     9.998927e-01        5.351168e-07        1.067285e-11        1.067306e-04        5.351274e-12        
7.7035e-05     9.998936e-01        5.309648e-07        1.059003e-11        1.059024e-04        5.309753e-12        
7.7106e-05     9.998944e-01        5.268411e-07        1.050779e-11        1.050800e-04        5.268516e-12        
7.7177e-05     9.998952e-01        5.227458e-07        1.042611e-11        1.042631e-04        5.227562e-12        
7.7248e-05     9.998960e-01        5.186786e-07        1.034499e-11        1.034519e-04        5.186889e-12        
7.7319e-05     9.998968e-01        5.146393e-07        1.026442e-11        1.026463e-04        5.146495e-12        
7.7391e-05     9.998976e-01        5.106278e-07        1.018441e-11        1.018462e-04        5.106379e-12        
7.7462e-05     9.998984e-01        5.066439e-07        1.010496e-11        1.010516e-04        5.066539e-12        
7.7533e-05     9.998992e-01        5.026874e-07        1.002604e-11        1.002624e-04        5.026974e-12        
7.7605e-05     9.999000e-01        4.987583e-07        9.947678e-12        9.947876e-05        4.987682e-12        
7.7676e-05     9.999008e-01        4.948562e-07        9.869853e-12        9.870049e-05        4.948661e-12        
7.7748e-05     9.999016e-01        4.909812e-07        9.792565e-12        9.792760e-05        4.909909e-12        
7.7820e-05     9.999024e-01        4.871329e-07        9.715813e-12        9.716006e-05        4.871426e-12        
7.7891e-05     9.999031e-01        4.833114e-07        9.639592e-12        9.639783e-05        4.833210e-12        
7.7963e-05     9.999039e-01        4.795163e-07        9.563900e-12        9.564089e-05        4.795258e-12        
7.8035e-05     9.999046e-01        4.757476e-07        9.488733e-12        9.488921e-05        4.757570e-12        
7.8107e-05     9.999054e-01        4.720050e-07        9.414088e-12        9.414275e-05        4.720144e-12        
7.8179e-05     9.999061e-01        4.682885e-07        9.339962e-12        9.340148e-05        4.682978e-12        
7.8251e-05     9.999069e-01        4.645979e-07        9.266353e-12        9.266537e-05        4.646071e-12        
7.8323e-05     9.999076e-01        4.609330e-07        9.193257e-12        9.193439e-05        4.609421e-12        
7.8395e-05     9.999083e-01        4.572936e-07        9.120671e-12        9.120852e-05        4.573027e-12        
7.8467e-05     9.999091e-01        4.536797e-07        9.048592e-12        9.048771e-05        4.536887e-12        
7.8540e-05     9.999098e-01        4.500911e-07        8.977017e-12        8.977195e-05        4.501000e-12        
7.8612e-05     9.999105e-01        4.465275e-07        8.905942e-12        8.906119e-05        4.465364e-12        
7.8685e-05     9.999112e-01        4.429890e-07        8.835366e-12        8.835542e-05        4.429978e-12        
7.8757e-05     9.999119e-01        4.394752e-07        8.765285e-12        8.765459e-05        4.394840e-12        
7.8830e-05     9.999126e-01        4.359862e-07        8.695696e-12        8.695869e-05        4.359948e-12        
7.8902e-05     9.999133e-01        4.325216e-07        8.626596e-12        8.626767e-05        4.325302e-12        
7.8975e-05     9.999140e-01        4.290815e-07        8.557982e-12        8.558152e-05        4.290900e-12        
7.9048e-05     9.999147e-01        4.256655e-07        8.489852e-12        8.490020e-05        4.256740e-12        
7.9121e-05     9.999154e-01        4.222737e-07        8.422202e-12        8.422369e-05        4.222820e-12        
7.9194e-05     9.999160e-01        4.189057e-07        8.355029e-12        8.355195e-05        4.189141e-12        
7.9267e-05     9.999167e-01        4.155616e-07        8.288331e-12        8.288495e-05        4.155699e-12        
7.9340e-05     9.999174e-01        4.122411e-07        8.222104e-12        8.222267e-05        4.122493e-12        
7.9413e-05     9.999180e-01        4.089442e-07        8.156347e-12        8.156509e-05        4.089523e-12        
7.9486e-05     9.999187e-01        4.056706e-07        8.091055e-12        8.091216e-05        4.056786e-12        
7.9559e-05     9.999193e-01        4.024202e-07        8.026227e-12        8.026386e-05        4.024282e-12        
7.9632e-05     9.999200e-01        3.991929e-07        7.961859e-12        7.962017e-05        3.992009e-12        
7.9706e-05     9.999206e-01        3.959886e-07        7.897949e-12        7.898105e-05        3.959964e-12        
7.9779e-05     9.999213e-01        3.928070e-07        7.834493e-12        7.834649e-05        3.928148e-12        
7.9853e-05     9.999219e-01        3.896482e-07        7.771490e-12        7.771644e-05        3.896559e-12        
7.9926e-05     9.999225e-01        3.865118e-07        7.708936e-12        7.709089e-05        3.865195e-12        
8.0000e-05     9.999231e-01        3.833979e-07        7.646828e-12        7.646980e-05        3.834055e-12        
8.0074e-05     9.999238e-01        3.803062e-07        7.585164e-12        7.585315e-05        3.803137e-12        
8.0148e-05     9.999244e-01        3.772366e-07        7.523942e-12        7.524091e-05        3.772441e-12        
8.0221e-05     9.999250e-01        3.741890e-07        7.463158e-12        7.463306e-05        3.741964e-12        
8.0295e-05     9.999256e-01        3.711632e-07        7.402809e-12        7.402956e-05        3.711706e-12        
8.0369e-05     9.999262e-01        3.681591e-07        7.342894e-12        7.343039e-05        3.681665e-12        
8.0443e-05     9.999268e-01        3.651767e-07        7.283409e-12        7.283553e-05        3.651839e-12        
8.0518e-05     9.999274e-01        3.622157e-07        7.224351e-12        7.224495e-05        3.622228e-12        
8.0592e-05     9.999280e-01        3.592759e-07        7.165719e-12        7.165861e-05        3.592831e-12        
8.0666e-05     9.999286e-01        3.563574e-07        7.107509e-12        7.107650e-05        3.563645e-12        
8.0740e-05     9.999291e-01        3.534599e-07        7.049720e-12        7.049859e-05        3.534670e-12        
8.0815e-05     9.999297e-01        3.505834e-07        6.992347e-12        6.992486e-05        3.505903e-12        
8.0889e-05     9.999303e-01        3.477276e-07        6.935389e-12        6.935527e-05        3.477345e-12        
8.0964e-05     9.999309e-01        3.448925e-07        6.878843e-12        6.878980e-05        3.448994e-12        
8.1038e-05     9.999314e-01        3.420779e-07        6.822707e-12        6.822842e-05        3.420847e-12        
8.1113e-05     9.999320e-01        3.392838e-07        6.766978e-12        6.767112e-05        3.392905e-12        
8.1188e-05     9.999325e-01        3.365099e-07        6.711653e-12        6.711786e-05        3.365166e-12        
8.1263e-05     9.999331e-01        3.337562e-07        6.656730e-12        6.656862e-05        3.337628e-12        
8.1338e-05     9.999336e-01        3.310225e-07        6.602207e-12        6.602338e-05        3.310291e-12        
8.1412e-05     9.999342e-01        3.283087e-07        6.548081e-12        6.548210e-05        3.283152e-12        
8.1488e-05     9.999347e-01        3.256147e-07        6.494349e-12        6.494477e-05        3.256211e-12        
8.1563e-05     9.999353e-01        3.229403e-07        6.441009e-12        6.441137e-05        3.229467e-12        
8.1638e-05     9.999358e-01        3.202855e-07        6.388058e-12        6.388185e-05        3.202918e-12        
8.1713e-05     9.999363e-01        3.176500e-07        6.335495e-12        6.335621e-05        3.176564e-12        
8.1788e-05     9.999369e-01        3.150339e-07        6.283317e-12        6.283441e-05        3.150402e-12        
8.1864e-05     9.999374e-01        3.124369e-07        6.231520e-12        6.231644e-05        3.124431e-12        
8.1939e-05     9.999379e-01        3.098590e-07        6.180104e-12        6.180226e-05        3.098652e-12        
8.2015e-05     9.999384e-01        3.073000e-07        6.129065e-12        6.129186e-05        3.073061e-12        
8.2090e-05     9.999389e-01        3.047598e-07        6.078401e-12        6.078521e-05        3.047658e-12        
8.2166e-05     9.999394e-01        3.022383e-07        6.028109e-12        6.028229e-05        3.022443e-12        
8.2242e-05     9.999399e-01        2.997353e-07        5.978188e-12        5.978307e-05        2.997413e-12        
8.2317e-05     9.999404e-01        2.972508e-07        5.928635e-12        5.928753e-05        2.972567e-12        
8.2393e-05     9.999409e-01        2.947847e-07        5.879448e-12        5.879565e-05        2.947905e-12        
8.2469e-05     9.999414e-01        2.923367e-07        5.830624e-12        5.830740e-05        2.923425e-12        
8.2545e-05     9.999419e-01        2.899069e-07        5.782161e-12        5.782276e-05        2.899126e-12        
8.2621e-05     9.999424e-01        2.874950e-07        5.734056e-12        5.734170e-05        2.875007e-12        
8.2697e-05     9.999429e-01        2.851010e-07        5.686309e-12        5.686421e-05        2.851067e-12        
8.2774e-05     9.999433e-01        2.827248e-07        5.638915e-12        5.639027e-05        2.827304e-12        
8.2850e-05     9.999438e-01        2.803662e-07        5.591873e-12        5.591984e-05        2.803718e-12        
8.2926e-05     9.999443e-01        2.780251e-07        5.545181e-12        5.545291e-05        2.780307e-12        
8.3003e-05     9.999447e-01        2.757015e-07        5.498836e-12        5.498945e-05        2.757070e-12        
8.3079e-05     9.999452e-01        2.733952e-07        5.452836e-12        5.452944e-05        2.734006e-12        
8.3156e-05     9.999457e-01        2.711060e-07        5.407179e-12        5.407287e-05        2.711114e-12        
8.3232e-05     9.999461e-01        2.688339e-07        5.361863e-12        5.361970e-05        2.688393e-12        
8.3309e-05     9.999466e-01        2.665789e-07        5.316886e-12        5.316991e-05        2.665841e-12        
8.3386e-05     9.999470e-01        2.643406e-07        5.272245e-12        5.272349e-05        2.643459e-12        
8.3463e-05     9.999475e-01        2.621192e-07        5.227938e-12        5.228042e-05        2.621244e-12        
8.3540e-05     9.999479e-01        2.599143e-07        5.183963e-12        5.184066e-05        2.599195e-12        
8.3617e-05     9.999483e-01        2.577261e-07        5.140318e-12        5.140420e-05        2.577312e-12        
8.3694e-05     9.999488e-01        2.555542e-07        5.097001e-12        5.097102e-05        2.555593e-12        
8.3771e-05     9.999492e-01        2.533987e-07        5.054009e-12        5.054109e-05        2.534037e-12        
8.3848e-05     9.999496e-01        2.512594e-07        5.011341e-12        5.011440e-05        2.512644e-12        
8.3925e-05     9.999501e-01        2.491362e-07        4.968994e-12        4.969093e-05        2.491412e-12        
8.4003e-05     9.999505e-01        2.470290e-07        4.926967e-12        4.927065e-05        2.470339e-12        
8.4080e-05     9.999509e-01        2.449378e-07        4.885257e-12        4.885353e-05        2.449426e-12        
8.4157e-05     9.999513e-01        2.428623e-07        4.843862e-12        4.843958e-05        2.428671e-12        
8.4235e-05     9.999517e-01        2.408025e-07        4.802780e-12        4.802875e-05        2.408073e-12        
