Excitation Kinetics:
Time (s)       S0                  S1                  T1                  T2                  
4.2723e-05     9.614058e-01        9.638928e-05        3.849785e-02        9.638928e-10        
4.2763e-05     9.614969e-01        9.616175e-05        3.840698e-02        9.616175e-10        
4.2802e-05     9.615878e-01        9.593456e-05        3.831624e-02        9.593455e-10        
4.2841e-05     9.616787e-01        9.570769e-05        3.822563e-02        9.570768e-10        
4.2881e-05     9.617694e-01        9.548115e-05        3.813515e-02        9.548114e-10        
4.2920e-05     9.618599e-01        9.525494e-05        3.804480e-02        9.525493e-10        
4.2960e-05     9.619504e-01        9.502905e-05        3.795458e-02        9.502905e-10        
4.2999e-05     9.620407e-01        9.480350e-05        3.786449e-02        9.480349e-10        
4.3039e-05     9.621309e-01        9.457827e-05        3.777454e-02        9.457826e-10        
4.3079e-05     9.622209e-01        9.435337e-05        3.768471e-02        9.435337e-10        
4.3118e-05     9.623109e-01        9.412880e-05        3.759502e-02        9.412879e-10        
4.3158e-05     9.624006e-01        9.390456e-05        3.750546e-02        9.390455e-10        
4.3198e-05     9.624903e-01        9.368064e-05        3.741602e-02        9.368064e-10        
4.3238e-05     9.625798e-01        9.345705e-05        3.732672e-02        9.345705e-10        
4.3278e-05     9.626692e-01        9.323380e-05        3.723755e-02        9.323379e-10        
4.3318e-05     9.627585e-01        9.301087e-05        3.714852e-02        9.301086e-10        
4.3357e-05     9.628476e-01        9.278827e-05        3.705961e-02        9.278826e-10        
4.3397e-05     9.629366e-01        9.256599e-05        3.697083e-02        9.256599e-10        
4.3437e-05     9.630255e-01        9.234405e-05        3.688219e-02        9.234405e-10        
4.3477e-05     9.631142e-01        9.212243e-05        3.679368e-02        9.212243e-10        
4.3517e-05     9.632028e-01        9.190114e-05        3.670529e-02        9.190114e-10        
4.3558e-05     9.632913e-01        9.168019e-05        3.661704e-02        9.168018e-10        
4.3598e-05     9.633796e-01        9.145955e-05        3.652892e-02        9.145955e-10        
4.3638e-05     9.634678e-01        9.123925e-05        3.644093e-02        9.123925e-10        
4.3678e-05     9.635559e-01        9.101928e-05        3.635308e-02        9.101927e-10        
4.3718e-05     9.636439e-01        9.079963e-05        3.626535e-02        9.079963e-10        
4.3759e-05     9.637317e-01        9.058031e-05        3.617775e-02        9.058031e-10        
4.3799e-05     9.638193e-01        9.036132e-05        3.609029e-02        9.036132e-10        
4.3839e-05     9.639069e-01        9.014266e-05        3.600296e-02        9.014266e-10        
4.3880e-05     9.639943e-01        8.992433e-05        3.591575e-02        8.992433e-10        
4.3920e-05     9.640816e-01        8.970633e-05        3.582868e-02        8.970632e-10        
4.3961e-05     9.641688e-01        8.948865e-05        3.574174e-02        8.948865e-10        
4.4001e-05     9.642558e-01        8.927130e-05        3.565494e-02        8.927130e-10        
4.4042e-05     9.643427e-01        8.905429e-05        3.556826e-02        8.905428e-10        
4.4082e-05     9.644294e-01        8.883759e-05        3.548171e-02        8.883759e-10        
4.4123e-05     9.645161e-01        8.862123e-05        3.539530e-02        8.862123e-10        
4.4164e-05     9.646026e-01        8.840520e-05        3.530901e-02        8.840519e-10        
4.4204e-05     9.646889e-01        8.818949e-05        3.522286e-02        8.818949e-10        
4.4245e-05     9.647752e-01        8.797411e-05        3.513684e-02        8.797411e-10        
4.4286e-05     9.648613e-01        8.775906e-05        3.505095e-02        8.775906e-10        
4.4327e-05     9.649473e-01        8.754434e-05        3.496519e-02        8.754434e-10        
4.4367e-05     9.650331e-01        8.732995e-05        3.487956e-02        8.732995e-10        
4.4408e-05     9.651188e-01        8.711588e-05        3.479406e-02        8.711588e-10        
4.4449e-05     9.652044e-01        8.690215e-05        3.470870e-02        8.690214e-10        
4.4490e-05     9.652899e-01        8.668874e-05        3.462346e-02        8.668874e-10        
4.4531e-05     9.653752e-01        8.647566e-05        3.453836e-02        8.647566e-10        
4.4572e-05     9.654604e-01        8.626291e-05        3.445338e-02        8.626290e-10        
4.4613e-05     9.655454e-01        8.605048e-05        3.436854e-02        8.605048e-10        
4.4654e-05     9.656303e-01        8.583839e-05        3.428383e-02        8.583838e-10        
4.4696e-05     9.657151e-01        8.562662e-05        3.419925e-02        8.562662e-10        
4.4737e-05     9.657998e-01        8.541518e-05        3.411480e-02        8.541518e-10        
4.4778e-05     9.658843e-01        8.520407e-05        3.403048e-02        8.520406e-10        
4.4819e-05     9.659687e-01        8.499328e-05        3.394629e-02        8.499328e-10        
4.4861e-05     9.660530e-01        8.478283e-05        3.386224e-02        8.478282e-10        
4.4902e-05     9.661371e-01        8.457270e-05        3.377831e-02        8.457269e-10        
4.4943e-05     9.662211e-01        8.436290e-05        3.369452e-02        8.436289e-10        
4.4985e-05     9.663050e-01        8.415342e-05        3.361086e-02        8.415342e-10        
4.5026e-05     9.663887e-01        8.394428e-05        3.352732e-02        8.394428e-10        
4.5068e-05     9.664723e-01        8.373546e-05        3.344392e-02        8.373546e-10        
4.5109e-05     9.665558e-01        8.352697e-05        3.336065e-02        8.352697e-10        
4.5151e-05     9.666392e-01        8.331881e-05        3.327751e-02        8.331881e-10        
4.5192e-05     9.667224e-01        8.311098e-05        3.319450e-02        8.311097e-10        
4.5234e-05     9.668055e-01        8.290347e-05        3.311163e-02        8.290347e-10        
4.5276e-05     9.668884e-01        8.269629e-05        3.302888e-02        8.269629e-10        
4.5317e-05     9.669712e-01        8.248944e-05        3.294626e-02        8.248944e-10        
4.5359e-05     9.670539e-01        8.228292e-05        3.286378e-02        8.228291e-10        
4.5401e-05     9.671365e-01        8.207672e-05        3.278142e-02        8.207672e-10        
4.5443e-05     9.672189e-01        8.187085e-05        3.269920e-02        8.187085e-10        
4.5485e-05     9.673012e-01        8.166531e-05        3.261710e-02        8.166531e-10        
4.5527e-05     9.673834e-01        8.146010e-05        3.253514e-02        8.146009e-10        
4.5569e-05     9.674654e-01        8.125521e-05        3.245331e-02        8.125521e-10        
4.5611e-05     9.675473e-01        8.105065e-05        3.237161e-02        8.105065e-10        
4.5653e-05     9.676291e-01        8.084642e-05        3.229004e-02        8.084641e-10        
4.5695e-05     9.677108e-01        8.064251e-05        3.220860e-02        8.064251e-10        
4.5737e-05     9.677923e-01        8.043893e-05        3.212729e-02        8.043893e-10        
4.5779e-05     9.678737e-01        8.023568e-05        3.204611e-02        8.023568e-10        
4.5821e-05     9.679549e-01        8.003276e-05        3.196506e-02        8.003275e-10        
4.5863e-05     9.680360e-01        7.983016e-05        3.188415e-02        7.983016e-10        
4.5906e-05     9.681170e-01        7.962789e-05        3.180336e-02        7.962789e-10        
4.5948e-05     9.681979e-01        7.942595e-05        3.172270e-02        7.942594e-10        
4.5990e-05     9.682786e-01        7.922433e-05        3.164218e-02        7.922433e-10        
4.6033e-05     9.683592e-01        7.902304e-05        3.156178e-02        7.902304e-10        
4.6075e-05     9.684397e-01        7.882208e-05        3.148152e-02        7.882207e-10        
4.6118e-05     9.685200e-01        7.862144e-05        3.140138e-02        7.862144e-10        
4.6160e-05     9.686002e-01        7.842113e-05        3.132138e-02        7.842112e-10        
4.6203e-05     9.686803e-01        7.822114e-05        3.124150e-02        7.822114e-10        
4.6245e-05     9.687602e-01        7.802149e-05        3.116176e-02        7.802148e-10        
4.6288e-05     9.688400e-01        7.782215e-05        3.108215e-02        7.782215e-10        
4.6330e-05     9.689197e-01        7.762315e-05        3.100267e-02        7.762315e-10        
4.6373e-05     9.689993e-01        7.742447e-05        3.092331e-02        7.742447e-10        
4.6416e-05     9.690787e-01        7.722612e-05        3.084409e-02        7.722611e-10        
4.6459e-05     9.691580e-01        7.702809e-05        3.076500e-02        7.702809e-10        
4.6501e-05     9.692371e-01        7.683039e-05        3.068604e-02        7.683039e-10        
4.6544e-05     9.693162e-01        7.663302e-05        3.060721e-02        7.663301e-10        
4.6587e-05     9.693951e-01        7.643597e-05        3.052851e-02        7.643596e-10        
4.6630e-05     9.694738e-01        7.623924e-05        3.044993e-02        7.623924e-10        
4.6673e-05     9.695525e-01        7.604285e-05        3.037149e-02        7.604284e-10        
4.6716e-05     9.696310e-01        7.584677e-05        3.029318e-02        7.584677e-10        
4.6759e-05     9.697093e-01        7.565103e-05        3.021500e-02        7.565103e-10        
4.6802e-05     9.697876e-01        7.545561e-05        3.013695e-02        7.545560e-10        
4.6845e-05     9.698657e-01        7.526051e-05        3.005903e-02        7.526051e-10        
4.6889e-05     9.699437e-01        7.506574e-05        2.998124e-02        7.506574e-10        
4.6932e-05     9.700216e-01        7.487130e-05        2.990358e-02        7.487129e-10        
4.6975e-05     9.700993e-01        7.467718e-05        2.982605e-02        7.467718e-10        
4.7018e-05     9.701769e-01        7.448338e-05        2.974864e-02        7.448338e-10        
4.7062e-05     9.702543e-01        7.428991e-05        2.967137e-02        7.428991e-10        
4.7105e-05     9.703317e-01        7.409677e-05        2.959423e-02        7.409677e-10        
4.7148e-05     9.704089e-01        7.390395e-05        2.951722e-02        7.390395e-10        
4.7192e-05     9.704860e-01        7.371146e-05        2.944034e-02        7.371145e-10        
4.7235e-05     9.705629e-01        7.351929e-05        2.936358e-02        7.351928e-10        
4.7279e-05     9.706397e-01        7.332744e-05        2.928696e-02        7.332744e-10        
4.7322e-05     9.707164e-01        7.313592e-05        2.921047e-02        7.313592e-10        
4.7366e-05     9.707930e-01        7.294472e-05        2.913410e-02        7.294472e-10        
4.7410e-05     9.708694e-01        7.275385e-05        2.905787e-02        7.275385e-10        
4.7453e-05     9.709457e-01        7.256330e-05        2.898176e-02        7.256330e-10        
4.7497e-05     9.710218e-01        7.237308e-05        2.890579e-02        7.237308e-10        
4.7541e-05     9.710979e-01        7.218318e-05        2.882994e-02        7.218318e-10        
4.7585e-05     9.711738e-01        7.199360e-05        2.875423e-02        7.199360e-10        
4.7629e-05     9.712496e-01        7.180435e-05        2.867864e-02        7.180435e-10        
4.7672e-05     9.713252e-01        7.161542e-05        2.860318e-02        7.161542e-10        
4.7716e-05     9.714007e-01        7.142682e-05        2.852785e-02        7.142681e-10        
4.7760e-05     9.714761e-01        7.123854e-05        2.845265e-02        7.123853e-10        
4.7804e-05     9.715514e-01        7.105058e-05        2.837758e-02        7.105058e-10        
4.7848e-05     9.716265e-01        7.086295e-05        2.830264e-02        7.086294e-10        
4.7893e-05     9.717015e-01        7.067563e-05        2.822783e-02        7.067563e-10        
4.7937e-05     9.717764e-01        7.048865e-05        2.815315e-02        7.048864e-10        
4.7981e-05     9.718511e-01        7.030198e-05        2.807859e-02        7.030198e-10        
4.8025e-05     9.719257e-01        7.011564e-05        2.800417e-02        7.011564e-10        
4.8069e-05     9.720002e-01        6.992962e-05        2.792987e-02        6.992962e-10        
