Excitation Kinetics:
Time (s)       S0                  S1                  
1.7682e-12     2.020933e-06        9.999980e-01        
1.7706e-12     2.020427e-06        9.999980e-01        
1.7731e-12     2.019933e-06        9.999980e-01        
1.7755e-12     2.019450e-06        9.999980e-01        
1.7780e-12     2.018978e-06        9.999980e-01        
1.7804e-12     2.018517e-06        9.999980e-01        
1.7829e-12     2.018067e-06        9.999980e-01        
1.7854e-12     2.017627e-06        9.999980e-01        
1.7878e-12     2.017197e-06        9.999980e-01        
1.7903e-12     2.016777e-06        9.999980e-01        
1.7928e-12     2.016367e-06        9.999980e-01        
1.7953e-12     2.015966e-06        9.999980e-01        
1.7977e-12     2.015574e-06        9.999980e-01        
1.8002e-12     2.015192e-06        9.999980e-01        
1.8027e-12     2.014818e-06        9.999980e-01        
1.8052e-12     2.014454e-06        9.999980e-01        
1.8077e-12     2.014097e-06        9.999980e-01        
1.8102e-12     2.013749e-06        9.999980e-01        
1.8127e-12     2.013409e-06        9.999980e-01        
1.8152e-12     2.013077e-06        9.999980e-01        
1.8177e-12     2.012753e-06        9.999980e-01        
1.8202e-12     2.012436e-06        9.999980e-01        
1.8227e-12     2.012127e-06        9.999980e-01        
1.8253e-12     2.011825e-06        9.999980e-01        
1.8278e-12     2.011530e-06        9.999980e-01        
1.8303e-12     2.011243e-06        9.999980e-01        
1.8328e-12     2.010961e-06        9.999980e-01        
1.8354e-12     2.010687e-06        9.999980e-01        
1.8379e-12     2.010419e-06        9.999980e-01        
1.8405e-12     2.010158e-06        9.999980e-01        
1.8430e-12     2.009902e-06        9.999980e-01        
1.8456e-12     2.009653e-06        9.999980e-01        
1.8481e-12     2.009410e-06        9.999980e-01        
1.8507e-12     2.009172e-06        9.999980e-01        
1.8532e-12     2.008940e-06        9.999980e-01        
1.8558e-12     2.008714e-06        9.999980e-01        
1.8583e-12     2.008493e-06        9.999980e-01        
1.8609e-12     2.008278e-06        9.999980e-01        
1.8635e-12     2.008067e-06        9.999980e-01        
1.8661e-12     2.007862e-06        9.999980e-01        
1.8686e-12     2.007662e-06        9.999980e-01        
1.8712e-12     2.007466e-06        9.999980e-01        
1.8738e-12     2.007275e-06        9.999980e-01        
1.8764e-12     2.007089e-06        9.999980e-01        
1.8790e-12     2.006908e-06        9.999980e-01        
1.8816e-12     2.006730e-06        9.999980e-01        
1.8842e-12     2.006557e-06        9.999980e-01        
1.8868e-12     2.006389e-06        9.999980e-01        
1.8894e-12     2.006224e-06        9.999980e-01        
1.8920e-12     2.006063e-06        9.999980e-01        
1.8946e-12     2.005907e-06        9.999980e-01        
1.8973e-12     2.005754e-06        9.999980e-01        
1.8999e-12     2.005605e-06        9.999980e-01        
1.9025e-12     2.005459e-06        9.999980e-01        
1.9051e-12     2.005318e-06        9.999980e-01        
1.9078e-12     2.005179e-06        9.999980e-01        
1.9104e-12     2.005044e-06        9.999980e-01        
1.9131e-12     2.004913e-06        9.999980e-01        
1.9157e-12     2.004784e-06        9.999980e-01        
1.9184e-12     2.004659e-06        9.999980e-01        
1.9210e-12     2.004537e-06        9.999980e-01        
1.9237e-12     2.004418e-06        9.999980e-01        
1.9263e-12     2.004302e-06        9.999980e-01        
1.9290e-12     2.004189e-06        9.999980e-01        
1.9317e-12     2.004079e-06        9.999980e-01        
1.9343e-12     2.003971e-06        9.999980e-01        
1.9370e-12     2.003866e-06        9.999980e-01        
1.9397e-12     2.003764e-06        9.999980e-01        
1.9424e-12     2.003664e-06        9.999980e-01        
1.9450e-12     2.003567e-06        9.999980e-01        
1.9477e-12     2.003472e-06        9.999980e-01        
1.9504e-12     2.003380e-06        9.999980e-01        
1.9531e-12     2.003290e-06        9.999980e-01        
1.9558e-12     2.003202e-06        9.999980e-01        
1.9585e-12     2.003116e-06        9.999980e-01        
1.9612e-12     2.003033e-06        9.999980e-01        
1.9639e-12     2.002952e-06        9.999980e-01        
1.9667e-12     2.002873e-06        9.999980e-01        
1.9694e-12     2.002795e-06        9.999980e-01        
1.9721e-12     2.002720e-06        9.999980e-01        
1.9748e-12     2.002647e-06        9.999980e-01        
1.9776e-12     2.002576e-06        9.999980e-01        
1.9803e-12     2.002506e-06        9.999980e-01        
1.9830e-12     2.002438e-06        9.999980e-01        
1.9858e-12     2.002372e-06        9.999980e-01        
1.9885e-12     2.002308e-06        9.999980e-01        
1.9913e-12     2.002245e-06        9.999980e-01        
1.9940e-12     2.002184e-06        9.999980e-01        
1.9968e-12     2.002125e-06        9.999980e-01        
1.9995e-12     2.002067e-06        9.999980e-01        
2.0023e-12     2.002010e-06        9.999980e-01        
2.0051e-12     2.001955e-06        9.999980e-01        
2.0078e-12     2.001902e-06        9.999980e-01        
2.0106e-12     2.001849e-06        9.999980e-01        
2.0134e-12     2.001799e-06        9.999980e-01        
2.0162e-12     2.001749e-06        9.999980e-01        
2.0190e-12     2.001701e-06        9.999980e-01        
2.0218e-12     2.001654e-06        9.999980e-01        
2.0246e-12     2.001608e-06        9.999980e-01        
2.0274e-12     2.001564e-06        9.999980e-01        
2.0302e-12     2.001520e-06        9.999980e-01        
2.0330e-12     2.001478e-06        9.999980e-01        
2.0358e-12     2.001437e-06        9.999980e-01        
2.0386e-12     2.001397e-06        9.999980e-01        
2.0414e-12     2.001358e-06        9.999980e-01        
2.0442e-12     2.001320e-06        9.999980e-01        
2.0471e-12     2.001283e-06        9.999980e-01        
2.0499e-12     2.001247e-06        9.999980e-01        
2.0527e-12     2.001212e-06        9.999980e-01        
2.0556e-12     2.001178e-06        9.999980e-01        
2.0584e-12     2.001145e-06        9.999980e-01        
2.0613e-12     2.001113e-06        9.999980e-01        
2.0641e-12     2.001082e-06        9.999980e-01        
2.0670e-12     2.001051e-06        9.999980e-01        
2.0698e-12     2.001021e-06        9.999980e-01        
2.0727e-12     2.000992e-06        9.999980e-01        
2.0755e-12     2.000964e-06        9.999980e-01        
2.0784e-12     2.000937e-06        9.999980e-01        
2.0813e-12     2.000910e-06        9.999980e-01        
2.0842e-12     2.000884e-06        9.999980e-01        
2.0870e-12     2.000859e-06        9.999980e-01        
2.0899e-12     2.000835e-06        9.999980e-01        
2.0928e-12     2.000811e-06        9.999980e-01        
2.0957e-12     2.000787e-06        9.999980e-01        
2.0986e-12     2.000765e-06        9.999980e-01        
2.1015e-12     2.000743e-06        9.999980e-01        
2.1044e-12     2.000721e-06        9.999980e-01        
2.1073e-12     2.000701e-06        9.999980e-01        
2.1102e-12     2.000680e-06        9.999980e-01        
2.1132e-12     2.000661e-06        9.999980e-01        
2.1161e-12     2.000642e-06        9.999980e-01        
2.1190e-12     2.000623e-06        9.999980e-01        
2.1219e-12     2.000605e-06        9.999980e-01        
2.1249e-12     2.000587e-06        9.999980e-01        
2.1278e-12     2.000570e-06        9.999980e-01        
2.1308e-12     2.000553e-06        9.999980e-01        
2.1337e-12     2.000537e-06        9.999980e-01        
2.1366e-12     2.000522e-06        9.999980e-01        
2.1396e-12     2.000506e-06        9.999980e-01        
2.1426e-12     2.000491e-06        9.999980e-01        
2.1455e-12     2.000477e-06        9.999980e-01        
2.1485e-12     2.000463e-06        9.999980e-01        
2.1515e-12     2.000449e-06        9.999980e-01        
2.1544e-12     2.000436e-06        9.999980e-01        
2.1574e-12     2.000423e-06        9.999980e-01        
2.1604e-12     2.000410e-06        9.999980e-01        
2.1634e-12     2.000398e-06        9.999980e-01        
2.1664e-12     2.000386e-06        9.999980e-01        
2.1694e-12     2.000375e-06        9.999980e-01        
2.1724e-12     2.000364e-06        9.999980e-01        
2.1754e-12     2.000353e-06        9.999980e-01        
2.1784e-12     2.000342e-06        9.999980e-01        
2.1814e-12     2.000332e-06        9.999980e-01        
2.1844e-12     2.000322e-06        9.999980e-01        
2.1874e-12     2.000312e-06        9.999980e-01        
2.1905e-12     2.000303e-06        9.999980e-01        
2.1935e-12     2.000294e-06        9.999980e-01        
2.1965e-12     2.000285e-06        9.999980e-01        
2.1996e-12     2.000276e-06        9.999980e-01        
2.2026e-12     2.000268e-06        9.999980e-01        
2.2056e-12     2.000260e-06        9.999980e-01        
2.2087e-12     2.000252e-06        9.999980e-01        
2.2117e-12     2.000244e-06        9.999980e-01        
2.2148e-12     2.000237e-06        9.999980e-01        
2.2179e-12     2.000229e-06        9.999980e-01        
2.2209e-12     2.000222e-06        9.999980e-01        
2.2240e-12     2.000215e-06        9.999980e-01        
2.2271e-12     2.000209e-06        9.999980e-01        
2.2302e-12     2.000202e-06        9.999980e-01        
2.2332e-12     2.000196e-06        9.999980e-01        
2.2363e-12     2.000190e-06        9.999980e-01        
2.2394e-12     2.000184e-06        9.999980e-01        
2.2425e-12     2.000178e-06        9.999980e-01        
2.2456e-12     2.000173e-06        9.999980e-01        
2.2487e-12     2.000167e-06        9.999980e-01        
2.2518e-12     2.000162e-06        9.999980e-01        
2.2549e-12     2.000157e-06        9.999980e-01        
2.2581e-12     2.000152e-06        9.999980e-01        
2.2612e-12     2.000147e-06        9.999980e-01        
2.2643e-12     2.000143e-06        9.999980e-01        
2.2674e-12     2.000138e-06        9.999980e-01        
2.2706e-12     2.000134e-06        9.999980e-01        
2.2737e-12     2.000129e-06        9.999980e-01        
2.2769e-12     2.000125e-06        9.999980e-01        
2.2800e-12     2.000121e-06        9.999980e-01        
2.2832e-12     2.000117e-06        9.999980e-01        
2.2863e-12     2.000114e-06        9.999980e-01        
2.2895e-12     2.000110e-06        9.999980e-01        
2.2926e-12     2.000106e-06        9.999980e-01        
2.2958e-12     2.000103e-06        9.999980e-01        
2.2990e-12     2.000100e-06        9.999980e-01        
2.3022e-12     2.000096e-06        9.999980e-01        
2.3053e-12     2.000093e-06        9.999980e-01        
2.3085e-12     2.000090e-06        9.999980e-01        
2.3117e-12     2.000087e-06        9.999980e-01        
2.3149e-12     2.000084e-06        9.999980e-01        
2.3181e-12     2.000082e-06        9.999980e-01        
2.3213e-12     2.000079e-06        9.999980e-01        
2.3245e-12     2.000076e-06        9.999980e-01        
2.3278e-12     2.000074e-06        9.999980e-01        
2.3310e-12     2.000071e-06        9.999980e-01        
2.3342e-12     2.000069e-06        9.999980e-01        
2.3374e-12     2.000067e-06        9.999980e-01        
2.3407e-12     2.000064e-06        9.999980e-01        
2.3439e-12     2.000062e-06        9.999980e-01        
2.3471e-12     2.000060e-06        9.999980e-01        
2.3504e-12     2.000058e-06        9.999980e-01        
2.3536e-12     2.000056e-06        9.999980e-01        
2.3569e-12     2.000054e-06        9.999980e-01        
2.3601e-12     2.000052e-06        9.999980e-01        
2.3634e-12     2.000050e-06        9.999980e-01        
2.3667e-12     2.000049e-06        9.999980e-01        
2.3699e-12     2.000047e-06        9.999980e-01        
2.3732e-12     2.000045e-06        9.999980e-01        
2.3765e-12     2.000044e-06        9.999980e-01        
2.3798e-12     2.000042e-06        9.999980e-01        
2.3831e-12     2.000041e-06        9.999980e-01        
2.3864e-12     2.000039e-06        9.999980e-01        
2.3897e-12     2.000038e-06        9.999980e-01        
2.3930e-12     2.000036e-06        9.999980e-01        
2.3963e-12     2.000035e-06        9.999980e-01        
2.3996e-12     2.000034e-06        9.999980e-01        
2.4029e-12     2.000033e-06        9.999980e-01        
2.4062e-12     2.000031e-06        9.999980e-01        
2.4096e-12     2.000030e-06        9.999980e-01        
2.4129e-12     2.000029e-06        9.999980e-01        
2.4162e-12     2.000028e-06        9.999980e-01        
2.4196e-12     2.000027e-06        9.999980e-01        
2.4229e-12     2.000026e-06        9.999980e-01        
2.4263e-12     2.000025e-06        9.999980e-01        
2.4296e-12     2.000024e-06        9.999980e-01        
2.4330e-12     2.000023e-06        9.999980e-01        
2.4363e-12     2.000022e-06        9.999980e-01        
2.4397e-12     2.000021e-06        9.999980e-01        
2.4431e-12     2.000021e-06        9.999980e-01        
2.4465e-12     2.000020e-06        9.999980e-01        
2.4498e-12     2.000019e-06        9.999980e-01        
2.4532e-12     2.000018e-06        9.999980e-01        
2.4566e-12     2.000017e-06        9.999980e-01        
2.4600e-12     2.000017e-06        9.999980e-01        
2.4634e-12     2.000016e-06        9.999980e-01        
2.4668e-12     2.000015e-06        9.999980e-01        
2.4702e-12     2.000015e-06        9.999980e-01        
2.4737e-12     2.000014e-06        9.999980e-01        
2.4771e-12     2.000013e-06        9.999980e-01        
2.4805e-12     2.000013e-06        9.999980e-01        
