Excitation Kinetics:
Time (s)       S0                  S1                  T1                  
1.1926e-14     8.875739e-01        1.124261e-01        6.837396e-10        
1.1943e-14     8.874275e-01        1.125725e-01        6.855948e-10        
1.1959e-14     8.872810e-01        1.127190e-01        6.874549e-10        
1.1976e-14     8.871343e-01        1.128657e-01        6.893199e-10        
1.1992e-14     8.869874e-01        1.130126e-01        6.911900e-10        
1.2009e-14     8.868404e-01        1.131596e-01        6.930652e-10        
1.2026e-14     8.866931e-01        1.133069e-01        6.949453e-10        
1.2042e-14     8.865457e-01        1.134543e-01        6.968305e-10        
1.2059e-14     8.863981e-01        1.136019e-01        6.987206e-10        
1.2076e-14     8.862503e-01        1.137497e-01        7.006160e-10        
1.2092e-14     8.861024e-01        1.138976e-01        7.025165e-10        
1.2109e-14     8.859542e-01        1.140458e-01        7.044221e-10        
1.2126e-14     8.858059e-01        1.141941e-01        7.063327e-10        
1.2143e-14     8.856574e-01        1.143426e-01        7.082485e-10        
1.2159e-14     8.855087e-01        1.144913e-01        7.101694e-10        
1.2176e-14     8.853599e-01        1.146401e-01        7.120955e-10        
1.2193e-14     8.852108e-01        1.147892e-01        7.140267e-10        
1.2210e-14     8.850616e-01        1.149384e-01        7.159632e-10        
1.2227e-14     8.849122e-01        1.150878e-01        7.179047e-10        
1.2244e-14     8.847626e-01        1.152374e-01        7.198516e-10        
1.2261e-14     8.846129e-01        1.153871e-01        7.218036e-10        
1.2277e-14     8.844629e-01        1.155371e-01        7.237609e-10        
1.2294e-14     8.843128e-01        1.156872e-01        7.257236e-10        
1.2311e-14     8.841625e-01        1.158375e-01        7.276915e-10        
1.2328e-14     8.840120e-01        1.159880e-01        7.296646e-10        
1.2346e-14     8.838613e-01        1.161387e-01        7.316429e-10        
1.2363e-14     8.837105e-01        1.162895e-01        7.336265e-10        
1.2380e-14     8.835594e-01        1.164406e-01        7.356156e-10        
1.2397e-14     8.834082e-01        1.165918e-01        7.376100e-10        
